label,message
0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msgsd gud ni8
0,free call pa
0,gud ni8swt drmstake care
0,yes reg ciao
0,minimum walk 3miles day
0,family responding anything room went home diwali one called coming makes feel like died
0,fri ah okie lorgoin 4 drivin den go shoppin tt
0,life alle moneeppolum oru pole allalo
0,many people seems special first sight remain special till last sight maintain till life ends shjas
1,accordingly repeat text word ok mobile phone send
0,shit babe thasa bit messed upyeh shudvetold u urgran knowneway illspeak 2 u2moro wen im asleep
0,hello damn christmas thing think decided keep mp3 doesnt work
0,arngd marriage u r walkin unfortuntly snake bites u bt love marriage dancing frnt snake amp sayin bite bite
0,7 wonders world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
0,come home dont want u miserable
0,hope youre much fun without see u tomorrow love jess x
0,go walmart ill stay
0,made eta taunton 1230 planned hope thats still okday good see xx
0,wow didnt think common take back ur freak unless u chop
0,yup thk u oso boring wat
0,hi princess thank pics pretty
0,sad story man last week bday wife didnt wish parents forgot n kids went work even colleagues wish entered cabin pa said happy bday boss felt special askd 4 lunch lunch invited apartment went said u mind go bedroom minute ok sed sexy mood came 5 minuts latr wid caken wife parents kidz friends n colleagues screaming surprise waiting sofa naked
0,prabhaim sorydarealyfrm heart im sory
0,career tel added u contact indyarockscom send free sms remove phonebook sms ltgt
0,tell happen dont behave like ok need say
0,mostly like
0,got home babe still awake
0,carry disturbing
0,drop tank
0,1s reach home call
0,entered cabin pa said happy bday boss felt special askd 4 lunch lunch invited apartment went
0,haha mayb ure rite u know well da feeling liked someone gd lor u faster go find one gals group attached liao
0,many days since
1,nokia 7250i get win free auction take part send nokia 86021 hgsuite3422lands roww1jhl 16
0,thanks yesterday sir wonderful hope enjoyed burial mojibiola
0,hmmmy uncle informed hes paying school directly pls buy food
1,weekly coolmob tones ready download weeks new tones include 1 crazy frogaxel f 2 akonlonely 3 black eyeddont p info n
0,dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regards
0,vikky come around lttimegt
1,dear voucher holder 2 claim weeks offer pc go httpwwwetlpcoukexpressoffer tscs apply2 stop texts txt stop 80062
0,ranjith cal drpd deeraj deepak 5min hold
0,evry emotion dsnt hav wordsevry wish dsnt hav prayrs u smiled world wit uothrwise even drop tear dsnt lik 2 stay wit uso b happy good morning keep smiling
0,beautiful truth expression face could seen everyone depression heart could understood loved ones gud ni8
0,26th july
1,shop till u drop either 10k 5k 500 cash 100 travel voucher call 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
0,watching cartoon listening music amp eve go temple amp church u
0,nah dont think goes usf lives around though
0,ok
0,telling tell one treat hi hi hi
0,ok
0,dun b sad dun thk abt already concentrate ur papers k
0,u 2
0,dont worry 1 day big lambu ji vl cometil enjoy batchlor party
0,match startedindia ltgt 2
0,quite lor dun tell wait get complacent
0,yeah dont see
0,ok help ask shes working tmr
0,im always looking excuse city
0,waiting call
0,call
0,6 get ok
0,lol would despite cramps like girl
0,da run activate full version da
0,sorry ill call later meeting thing related trade please call arul ltgt
1,come takes little time child afraid dark become teenager wants stay night
0,hopeing wasnt pissed remember gone sisters something
0,haha yeah see sec
0,yar lor wan 2 go c horse racing today mah eat earlier lor ate chicken rice u
0,feb ltgt love u day send dis ur valued frnds evn 3 comes back ull gt married person u luv u ignore dis u lose ur luv 4 evr
0,man bus slow think youre gonna get
0,pls go today ltgt dont want excuses
0,v nice 2 sheffield tom 2 air opinions categories 2 b used 2 measure ethnicity next census busy transcribing
0,stand away doesnt heart ache without dont wonder dont crave
0,cant see join denis mina denis want alone time
0,youre done mean
0,bruce b downs amp fletcher
0,thats rude campus
0,left dessert u wan 2 go suntec look 4 u
0,think two still need get cash def ready 9
0,yeah got list u joanna im feeling really anti social
0,probably gonna see later tonight lt
0,think still car
0,want sent ltgt mesages today thats sorry hurts
0,vl bcum difficult
1,important customer service announcement premier call freephone 0800 542 0578
0,ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far didnt told body even uttered word abt u ur trusting much tell others plz nxt time dont use words meok chikkub
0,ive got ten bucks jay noncomittal
0,like
0,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press 9 copy friends callertune
1,loan purpose 500 75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help
0,cramps stopped going back sleep
0,come aftr ltdecimalgt cleaning house
0,yes please leave ltgt ltgt leave
0,forgot tell smth like number sections clearer
0,customer place wil cal u sir
0,dare stupid wont tell anything hear wont talk
1,freemsg hey u got 1 videopic fones reply wild txt ill send u pics hurry im bored work xxx 18 150prcvd stop2stop
0,love daddy make scream pleasure going slap ass dick
0,sian aft meeting supervisor got work 2 liao u working
0,pass dis ur contacts n see wat u get redim luv wid u blueu put smile face purpleu r realy hot pinku r swt orangei thnk lyk u greeni realy wana go wid u yelowi wnt u bck blackim jealous u browni miss nw plz giv one color
0,knowyetunde hasnt sent money yet sent text bother sending dont involve anything shouldnt imposed anything first place apologise
0,ok thanx
0,huh fast dat means u havent finished painting
0,safe trip nigeria wish happiness soon company share moments
0,ill text carlos let know hang
0,another month need chocolate weed alcohol
1,congrats 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45we 150pm dont miss
0,jus reached home go bathe first sis using net tell u finishes k
0,u wearing
0,wont anything de
0,mum ask buy food home
0,gal n boy walking park galcan hold ur hand boyy u think would run away galno jst wana c feels walking heaven princegn
0,take care n get well soon
0,haiyoh maybe hamster jealous million
0,awesome remember last time got somebody high first time diesel v
1,want new video phone 600 anytime network mins 400 inclusive video calls downloads 5 per week free deltomorrow call 08002888812 reply
0,trying figure im suppose see couple different people week said wed get together didnt set dates
1,eastenders tv quiz flower dot compare violet e tulip f lily txt e f 84025 4 chance 2 win 100 cash wkent150p16
0,sea lays rock rock envelope envelope paper paper 3 words
0,ok lor sony ericsson salesman ask shuhui say quite gd 2 use considering
1,someone u know asked dating service 2 contact cant guess call 09058091854 revealed po box385 m6 6wu
0,sorry ill call later
0,rajipls favour pls convey birthday wishes nimya pls today birthday
0,nobody decide eat dad wants chinese
0,oh kim watching
0,stop knowing well
0,havent
1,cashbincouk get lots cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away
1,u outbid simonwatson5120 shinco dvd plyr 2 bid visit sms acsmsrewards 2 end bid notifications reply end
1,get brand new mobile phone agent mob plus loads goodies info text mat 87021
0,dude im longer pisces im aquarius
0,sort code acc bank natwest reply confirm ive sent right person
0,miserable dont tell u side effects birth control massive gut wrenching cramps first 2 months didnt sleep last night
1,500 new mobiles 2004 must go txt nokia 89545 collect todayfrom 1 www4tcbiz 2optout 08718726270150gbpmtmsg18
0,emailed yifeng part oredi get fr
0,promise getting soon youll text morning let know made ok
0,thanx 4 e brownie v nice
0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
0,weightloss girl friends make loads money ebay something give thanks god
1,know someone know fancies call 09058097218 find pobox 6 ls15hb 150p
0,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal
0,tell address
0,also remember get dobbys bowl car
0,wen get spiritual deep thats great
0,mag meeting avo point
1,txt call 86888 claim reward 3 hours talk time use phone subscribe6gbpmnth inc 3hrs 16 stoptxtstop wwwgambtv
1,buy space invaders 4 chance 2 win orig arcade game console press 0 games arcade std wap charge see o2coukgames 4 terms settings purchase
1,datingi two started sent text talk sport radio last week connection think coincidence
0,damn make tonight want wait til tomorrow
0,didnt get anything da
0,wow love sooo much know barely stand wonder day goes well love think miss
0,friendship game play word say doesnt start march ends may tomorrow yesterday today e
0,good afternoon love goes day sleep hope well boytoy think
0,great hear settling well whats happenin wit ola
1,latest news police station toilet stolen cops nothing go
1,winner u specially selected 2 receive 1000 cash 4 holiday flights inc speak live operator 2 claim 0871277810810
0,fyi im gonna call sporadically starting like ltgt bc doin shit
0,sorry c ur msg yar lor poor thing 4 one night tmr ull brand new room 2 sleep
0,love know feel make belly warm wish love shall meet dreams ahmad adoring kiss
0,height recycling read twice people spend time earning money money spent spending time good morning keep smiling
0,aight tomorrow around ltgt
0,ok lor msg b4 u call
0,dont think need yellow card uk travel ask someone gone ltgt bucks
0,im fine hope good take care
0,sir send group mail check
0,sure stomach
0,hi wk ok hols yes bit run forgot hairdressers appointment four need get home n shower beforehand cause prob u
0,fuck babe happened come never came back
0,parents kidz friends n colleagues screaming surprise waiting sofa naked
0,doinghow
0,oh really perform write paper go movie home midnight huh
1,want funk ur fone weekly new tone reply tones2u 2 text wwwringtonescouk original n best tones 3gbp network operator rates apply
